,VKORG,COND_TYPE,DST_CH,DIV,Month_year,Amount,Customer_ID,Internal_Grade,Mill,OFFER_ EFF_PR _NUMBER,OFFER_ALLOY_NUMBER,OFFER_ALLOY,OFFER_EFF_PR
50801,0300,Z133,02,02,202204,49.0,84278,2597,Duisburg,,,,
50802,0300,Z133,02,02,202204,49.0,84278,2597,Duisburg,,,,
50803,0300,Z133,02,02,202204,15.0,84278,2860,Duisburg,,,,
50804,0300,Z133,02,02,202204,42.0,84278,3172,Duisburg,,,,
50805,0300,Z133,02,02,202204,16.0,84278,3310,Duisburg,,,,
50806,0300,Z133,02,02,202204,16.0,84278,3310,Duisburg,,,,
50807,0300,Z133,02,02,202204,16.0,84278,3315,Duisburg,,,,
50808,0300,Z133,02,02,202204,8.0,84278,3492,Duisburg,,,,
50809,0300,Z133,02,02,202204,141.0,84278,4404,Duisburg,,,,
50810,0300,Z133,02,02,202204,144.0,84278,4436,Duisburg,,,,
50811,0300,Z133,02,02,202204,25.0,84285,3365,Duisburg,,,,
50812,0300,Z133,02,02,202204,49.0,84876,2597,Duisburg,,,,
50813,0300,Z133,02,02,202204,125.0,84876,2692,Duisburg,,,,
50814,0300,Z133,02,02,202204,579.0,84876,3515,Duisburg,,,,
50815,0300,Z133,02,02,202204,135.0,84876,4436,Duisburg,,,,
